# Generated on: 2024-07-10 00:22:47.683485623 +0200'# Shrunk Traces 10'
# Start total, inputs: 722, 240'
# Start: [116, 58, 23, 16, 46, 70, 39, 20, 62, 32]'
# Start inputs: [58, 29, 11, 8, 23, 35, 19, 10, 31, 16]'
# Start max, min, avg: 58, 8, 24.0'
shrinker;time;times;nr_tests;nr_steps;steps;nr_inputs;inputs;end_max;end_min;end_avg;end;end_all_max;end_all_min;end_all_avg;end_all;nr_passed_tests;nr_passed_steps;nr_passed_inputs;nr_failed_tests;nr_failed_steps;nr_failed_inputs;nr_unr_tests;nr_unr_steps;nr_unr_inputs;time_step
'[Shrinking::ShortestPathShrinker]';1.7267647619999997;'[0.244135154, 0.110274707, 0.147088798, 0.217115268, 0.26673182, 0.215036512, 0.187261602, 0.120207021, 0.165549936, 0.053363944]';10;60;'[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]';30;'[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]';3;3;3.0;'[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]';6;6;6.0;'[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]';'0';'0';'0';'10';'60';'30';'0';'0';'0';0.028779412699999996
'[Shrinking::ShortestPathLabelCount]';19.493428549;'[2.62410191, 2.241271995, 1.514541599, 1.654150729, 1.895281384, 3.809855537, 2.255368887, 1.581943296, 1.870132957, 0.046780255]';10;60;'[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]';30;'[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]';3;3;3.0;'[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]';6;6;6.0;'[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]';'0';'0';'0';'10';'60';'30';'0';'0';'0';0.3248904758166667
'[Shrinking::PartialOrderShrinker]';0.8161445999999999;'[0.079292532, 0.10485494, 0.151426047, 0.058646059, 0.123702547, 0.077158808, 0.04654097, 0.056486138, 0.073140689, 0.04489587]';10;60;'[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]';30;'[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]';3;3;3.0;'[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]';6;6;6.0;'[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]';'0';'0';'0';'10';'60';'30';'0';'0';'0';0.013602409999999999
'[Shrinking::CycleShrink2]';1.3119813530000002;'[0.131985292, 0.305728114, 0.079277501, 0.074905849, 0.183881972, 0.030443612, 0.183681892, 0.056582579, 0.088079704, 0.177414838]';17;324;'[22, 56, 18, 14, 50, 10, 56, 10, 34, 54]';162;'[11, 28, 9, 7, 25, 5, 28, 5, 17, 27]';17;4;8.7;'[5, 11, 4, 7, 12, 5, 8, 5, 17, 13]';34;8;17.4;'[10, 22, 8, 14, 24, 10, 16, 10, 34, 26]';'0';'0';'0';'17';'324';'162';'0';'0';'0';0.004049325163580248
'[Shrinking::BinaryShrink2]';21.267027235;'[3.519407978, 3.047812342, 0.271365231, 0.472105449, 5.497669706, 3.810780986, 1.005174219, 0.368062412, 2.743549169, 0.531099743]';178;2989;'[491, 442, 36, 53, 408, 754, 162, 44, 501, 98]';1543;'[252, 227, 20, 29, 210, 388, 84, 24, 257, 52]';12;3;6.0;'[8, 4, 3, 4, 10, 12, 4, 3, 8, 4]';24;6;12.0;'[16, 8, 6, 8, 20, 24, 8, 6, 16, 8]';'7';'164';'82';'74';'2324';'1162';'97';'501';'299';0.0071150977701572434
'[Shrinking::CycleShrink2, Shrinking::ElemShrink2]';15.347747617;'[0.8468120179999999, 1.397678327, 0.765744794, 0.845631901, 3.377358038, 0.708468423, 0.902167521, 0.702534688, 3.4285241980000003, 2.3728277089999996]';104;1253;'[44, 168, 32, 58, 232, 32, 117, 32, 318, 220]';637;'[23, 85, 17, 30, 117, 17, 60, 17, 160, 111]';7;3;3.7;'[3, 3, 3, 3, 7, 3, 4, 3, 4, 4]';14;6;7.4;'[6, 6, 6, 6, 14, 6, 8, 6, 8, 8]';'16';'156';'78';'67';'1050';'525';'21';'47';'34';0.012248800971268955
'[Shrinking::CycleShrink2, Shrinking::BinaryShrink2]';10.986702790999999;'[0.33275967500000003, 1.013407253, 0.206573148, 0.33547784700000005, 4.351930762, 0.172093601, 0.552285422, 0.245564763, 1.8323388440000001, 1.944271476]';107;1005;'[34, 147, 32, 38, 215, 22, 113, 30, 178, 196]';527;'[19, 76, 18, 21, 110, 13, 60, 17, 92, 101]';7;3;4.1;'[3, 4, 3, 3, 7, 3, 5, 3, 5, 5]';14;6;8.2;'[6, 8, 6, 6, 14, 6, 10, 6, 10, 10]';'11';'164';'82';'47';'756';'378';'49';'85';'67';0.010932042578109452
